,depth,num,rpc_type,percentage
4737,14,425,memcached,0.8117647058823529
4738,7,256,db,0.3806423611111111
4739,3,761,rpc,0.00836849021370773
4740,4,1081,rpc,0.0009250693802035152
4741,4,1289,rpc,0.0031031807602792862
4742,3,761,memcached,0.9891417110450236
4743,3,2113,memcached,0.4320870799810696
4744,10,1505,memcached,0.6491694352159468
4745,12,348,memcached,0.8132183908045977
4746,12,348,db,0.1839080459770115
4747,1,520,mq,0.03518099547511312
4748,3,30,mq,0.07016539318586874
4749,6,181,mq,0.03461577096936221
4750,30,3,mq,0.3333333333333333
4751,6,181,rpc,0.02316423907584134
4752,7,413,rpc,0.9685230024213076
4753,9,478,rpc,0.5125523012552301
4754,12,348,rpc,0.002873563218390805
4755,15,316,rpc,0.07594936708860757
4756,1,520,memcached,0.9095022624434388
4757,4,1081,memcached,0.9990749306197964
4758,15,316,memcached,0.5458860759493671
4759,6,181,db,0.32582621798091554
4760,7,413,db,0.02663438256658596
4761,3,30,http,0.005133646446043293
4762,3,761,mq,0.00041496645687806913
4763,10,1505,mq,0.1009966777408638
4764,15,316,mq,0.00949367088607595
4765,1,520,rpc,0.050678733031674215
4766,3,30,rpc,0.09049690179859278
4767,3,2113,rpc,0.5669663984855655
4768,3,30,memcached,0.7752270279570996
4769,4,1289,memcached,0.9968968192397208
4770,6,181,memcached,0.6163937719738826
4771,7,413,memcached,0.0048426150121065395
4772,9,478,memcached,0.15376569037656904
4773,30,3,memcached,0.6666666666666666
4774,1,520,db,0.004638009049773757
4775,3,30,db,0.05897703061239665
4776,3,761,db,0.002074832284390344
4777,3,2113,db,0.000946521533364884
4778,9,478,db,0.33368200836820083
4779,10,1505,db,0.2498338870431893
4780,15,316,db,0.3686708860759494
4781,5,759,http,0.003952569169960474
4782,10,20,http,0.009490775207439395
4783,20,10,http,1.0249051962693447e-05
4784,1,304,mq,0.0021164830681354558
4785,4,350,mq,0.02
4786,8,235,mq,0.04495837187789083
4787,10,20,mq,0.055051639887921784
4788,10,200,mq,0.1075
4789,20,10,mq,0.6408486215025112
4790,22,144,mq,0.078125
4791,1,29,rpc,0.3645099311561503
4792,3,748,rpc,0.0027670687725407307
4793,4,742,rpc,0.0013477088948787065
4794,5,499,rpc,0.06813627254509018
4795,29,1,rpc,0.9826875515251444
4796,1,29,memcached,0.4976367667386534
4797,1,1386,memcached,0.9624819624819624
4798,2,737,memcached,0.7496607869742198
4799,4,175,memcached,0.6445421245421248
4800,10,20,memcached,0.4260757745983183
4801,10,200,memcached,0.7270833333333333
4802,15,32,memcached,0.4061735474006116
4803,20,10,memcached,0.12484165214717642
4804,29,1,memcached,0.005770816158285243
4805,1,304,db,0.03832619339045289
4806,10,20,db,0.07062482233983508
4807,20,10,db,0.1381367223531823
4808,22,144,db,0.5295138888888888
4809,5,759,mq,0.06389986824769434
4810,9,875,mq,0.10742857142857144
4811,10,354,mq,0.002824858757062147
4812,1,304,rpc,0.04536413708690333
4813,2,705,rpc,0.010283687943262412
4814,2,737,rpc,0.0067842605156038
4815,4,175,rpc,0.0985714285714286
4816,4,350,rpc,0.2422857142857143
4817,10,20,rpc,0.4387569879664849
4818,20,10,rpc,0.09616275494516756
4819,22,144,rpc,0.09722222222222222
4820,1,304,memcached,0.9131731946144436
4821,1,546,memcached,0.9772727272727272
4822,3,748,memcached,0.9903774406168387
4823,9,875,memcached,0.7714285714285715
4824,22,144,memcached,0.2951388888888889
4825,2,705,db,0.12907801418439716
4826,3,748,db,0.003015794055465737
4827,4,175,db,0.2353479853479853
4828,5,499,db,0.4729458917835671
4829,5,759,db,0.116600790513834
4830,8,235,db,0.25291396854764114
4831,9,875,db,0.12114285714285715
4832,10,354,db,0.14124293785310735
4833,1,29,http,0.0005384234521962764
4834,1,304,http,0.0010199918400652793
4835,1,29,mq,0.02930426142412472
4836,3,748,mq,0.003839696555154835
4837,4,175,mq,0.02153846153846154
4838,10,1825,mq,0.12547945205479452
4839,15,32,mq,0.2960626911314985
4840,29,1,mq,0.011541632316570486
4841,1,546,rpc,0.022644022644022644
4842,1,1386,rpc,0.03751803751803752
4843,5,759,rpc,0.030303030303030307
4844,8,235,rpc,0.5898242368177611
4845,10,200,rpc,0.06541666666666666
4846,10,354,rpc,0.288135593220339
4847,15,32,rpc,0.10431957186544344
4848,2,705,memcached,0.8606382978723404
4849,4,350,memcached,0.2445714285714285
4850,4,742,memcached,0.9986522911051212
4851,5,499,memcached,0.4589178356713427
4852,5,759,memcached,0.785243741765481
4853,8,235,memcached,0.11230342275670673
4854,10,354,memcached,0.5677966101694916
4855,10,1825,memcached,0.6306849315068493
4856,1,29,db,0.10801061722887444
4857,1,546,db,8.325008325008325e-05
4858,2,737,db,0.2435549525101764
4859,4,350,db,0.4931428571428572
4860,10,200,db,0.09999999999999992
4861,10,1825,db,0.24383561643835616
4862,15,32,db,0.19344418960244647
4863,10,31,http,0.00013243636310126722
4864,4,585,mq,0.013675213675213677
4865,8,25,mq,0.12586745532552993
4866,9,62,mq,0.04665063781473297
4867,25,8,mq,0.1267361111111111
4868,3,1812,rpc,0.0016556291390728475
4869,6,576,rpc,0.001736111111111111
4870,1,1089,memcached,0.8238445056626875
4871,3,1812,memcached,0.9977924944812362
4872,6,576,memcached,0.9635416666666669
4873,9,343,memcached,0.39358600583090375
4874,17,142,memcached,0.9929577464788732
4875,2,750,db,0.0616
4876,6,576,db,0.034722222222222224
4877,9,62,db,0.2800540973752755
4878,9,343,db,0.3440233236151603
4879,10,31,db,0.12199596314345068
4880,15,254,db,0.6811023622047244
4881,18,155,db,0.5032258064516129
4882,8,25,http,0.004845253467738577
4883,2,750,mq,0.0002666666666666667
4884,10,31,mq,0.16996245183853625
4885,13,259,mq,0.12300055157198014
4886,18,155,mq,0.05161290322580645
4887,31,10,mq,0.1
4888,1,1089,rpc,0.12182430364248545
4889,13,259,rpc,0.0057915057915057895
4890,18,155,rpc,0.05161290322580645
4891,2,750,memcached,0.9034666666666666
4892,9,62,memcached,0.11366292660121573
4893,13,259,memcached,0.7021511307225593
4894,1,1089,db,0.004744413835322926
4895,4,585,db,0.6347578347578348
4896,8,25,db,0.17175990336151958
4897,8,705,db,0.01742654508611955
4898,13,259,db,0.16905681191395475
4899,25,8,db,0.004340277777777778
4900,1,1089,mq,0.04958677685950413
4901,9,343,mq,0.021137026239067054
4902,15,254,mq,0.007874015748031496
4903,2,750,rpc,0.034666666666666665
4904,4,585,rpc,0.11823361823361825
4905,8,25,rpc,0.15777148331736585
4906,8,620,rpc,0.9806451612903224
4907,8,705,rpc,0.9803444782168188
4908,9,62,rpc,0.5596323382087761
4909,9,343,rpc,0.2412536443148688
4910,10,31,rpc,0.15294683170526524
4911,15,254,rpc,0.14566929133858267
4912,25,8,rpc,0.1293402777777778
4913,31,10,rpc,0.1
4914,4,585,memcached,0.2333333333333333
4915,8,25,memcached,0.5397559045278466
4916,8,620,memcached,0.0016129032258064516
4917,8,705,memcached,0.002228976697061804
4918,10,31,memcached,0.554962316949647
4919,15,254,memcached,0.16535433070866146
4920,18,155,memcached,0.3935483870967742
4921,25,8,memcached,0.7395833333333334
4922,31,10,memcached,0.8
4923,3,1812,db,0.0005518763796909492
4924,8,620,db,0.017741935483870968
4925,17,142,db,0.007042253521126761
4926,3,1904,mq,0.0005252100840336134
4927,5,399,mq,0.02219835302542069
4928,6,518,mq,0.03474903474903475
4929,9,667,mq,0.07823361046749353
4930,11,253,mq,0.1936758893280633
4931,2,402,rpc,0.03544776119402985
4932,3,1432,rpc,0.004655493482309124
4933,3,1904,rpc,0.0005252100840336134
4934,9,667,rpc,0.267411748671119
4935,16,70,rpc,0.5339239571797721
4936,9,667,db,0.08613874880741447
4937,10,215,db,0.13682170542635666
4938,11,253,db,0.003952569169960474
4939,15,27,db,0.2972458247875769
4940,16,70,db,0.2677371723883348
4941,2,402,http,0.003524046434494196
4942,15,27,http,0.0002984232401167648
4943,1,1000,mq,0.105
4944,15,27,mq,0.18233117383424927
4945,27,15,mq,0.04444444444444445
4946,5,399,rpc,0.06766917293233082
4947,5,546,rpc,0.0641025641025641
4948,10,215,rpc,0.0011627906976744186
4949,10,816,rpc,0.2867647058823529
4950,15,27,rpc,0.13187051686905188
4951,27,15,rpc,0.2444444444444445
4952,2,402,memcached,0.9446517412935322
4953,6,518,memcached,0.6177606177606177
4954,15,27,memcached,0.3882540612690034
4955,16,70,memcached,0.18342561830933948
4956,27,15,memcached,0.7111111111111111
4957,1,1000,db,0.19899999999999998
4958,2,402,db,0.015961857379767817
4959,3,1432,db,0.019553072625698324
4960,5,399,db,0.4905119942713928
4961,6,518,db,0.34555984555984554
4962,2,402,mq,0.0004145936981757877
4963,10,215,mq,0.14147286821705427
4964,10,816,mq,0.0012254901960784314
4965,16,70,mq,0.014913252122554425
4966,1,1000,rpc,0.006999999999999999
4967,6,518,rpc,0.0019305019305019305
4968,1,1000,memcached,0.6890000000000001
4969,3,1432,memcached,0.9757914338919924
4970,3,1904,memcached,0.997373949579832
4971,5,399,memcached,0.4196204797708557
4972,5,546,memcached,0.4615384615384616
4973,9,667,memcached,0.5682158920539732
4974,10,215,memcached,0.7205426356589147
4975,10,816,memcached,0.5698529411764706
4976,11,253,memcached,0.8023715415019762
4977,3,1904,db,0.0015756302521008404
4978,5,546,db,0.4743589743589744
4979,10,816,db,0.14215686274509806
4980,1,264,http,0.0013454214273886404
4981,1,508,http,5.468066491688539e-05
4982,5,1657,http,0.008449004224502113
4983,6,1357,mq,0.03537214443625645
4984,10,472,mq,0.1461864406779661
4985,24,34,mq,0.0003770739064856712
4986,1,264,rpc,0.05654909753270415
4987,1,508,rpc,0.02794181977252844
4988,1,10267,rpc,0.2941462939514951
4989,2,649,rpc,0.001027221366204417
4990,5,105,rpc,0.04773022049286638
4991,10,472,rpc,0.00211864406779661
4992,16,62,rpc,0.5757885421714684
4993,24,34,rpc,0.08597285067873295
4994,4,713,memcached,0.6886395511921458
4995,5,1657,memcached,0.831623415811708
4996,9,1000,memcached,0.6705
4997,16,62,memcached,0.11782305471861068
4998,24,34,memcached,0.884238310708898
4999,1,508,db,0.018318022747156604
5000,2,649,db,0.03800719054956343
5001,3,944,db,0.0016371340523882898
5002,16,62,db,0.3015001790944145
5003,1,508,mq,0.007327209098862642
5004,2,649,mq,0.0005136106831022085
5005,6,1776,mq,0.016328828828828832
5006,16,62,mq,0.00488822401550747
5007,17,28,mq,0.021325265643447455
5008,3,944,rpc,0.003659476117103236
5009,4,713,rpc,0.052594670406732116
5010,11,286,rpc,0.0017482517482517485
5011,17,28,rpc,0.4152892561983472
5012,1,264,memcached,0.9164389799635696
5013,2,649,memcached,0.96045197740113
5014,5,105,memcached,0.6724105984806363
5015,10,472,memcached,0.8453389830508474
5016,17,28,memcached,0.5204397874852416
5017,1,10267,db,0.538911074315769
5018,5,1657,db,0.09233554616777308
5019,6,1357,db,0.30950626381724394
5020,6,1776,db,0.009009009009009007
5021,9,1000,db,0.329
5022,11,286,db,0.0979020979020979
5023,17,28,db,0.042945690672963416
5024,24,34,db,0.029411764705882363
5025,6,1776,http,0.0472972972972973
5026,1,264,mq,0.0014696141745322072
5027,1,10267,mq,0.028440635044316744
5028,3,944,mq,0.0002889060092449923
5029,5,105,mq,0.038539929590513236
5030,4,1085,rpc,0.0018433179723502304
5031,5,1657,rpc,0.0675920337960169
5032,6,1357,rpc,0.0007369196757553428
5033,6,1776,rpc,0.21846846846846849
5034,9,1000,rpc,0.0005
5035,1,508,memcached,0.9463582677165354
5036,1,10267,memcached,0.1385019966884192
5037,3,944,memcached,0.9944144838212634
5038,4,1085,memcached,0.9981566820276496
5039,6,1357,memcached,0.6543846720707442
5040,6,1776,memcached,0.7088963963963963
5041,11,286,memcached,0.9003496503496504
5042,1,264,db,0.02419688690180493
5043,4,713,db,0.25876577840112197
5044,5,105,db,0.24131925143598304
5045,10,472,db,0.006355932203389831
5046,2,360,http,0.0003561253561253561
5047,8,40,http,6.603275224511358e-06
5048,2,160,mq,0.0021121351766513067
5049,6,790,mq,0.03417721518987342
5050,8,158,mq,0.036485480268056585
5051,14,215,mq,0.09409660107334526
5052,2,360,rpc,0.010470085470085471
5053,2,530,rpc,0.0047169811320754715
5054,4,2135,rpc,0.002498048399687744
5055,8,40,rpc,0.09934627575277342
5056,9,322,rpc,0.25077639751552794
5057,9,378,rpc,0.9682539682539684
5058,15,332,rpc,0.021944922547332185
5059,4,2135,memcached,0.9975019516003122
5060,6,790,memcached,0.6291139240506329
5061,9,378,memcached,0.002645502645502645
5062,15,332,memcached,0.8605851979345955
5063,1,617,db,0.028092922744462456
5064,2,160,db,0.026612903225806457
5065,2,656,db,0.007621951219512195
5066,6,790,db,0.3354430379746836
5067,14,215,db,0.1853309481216458
5068,2,160,http,0.0011424731182795686
5069,5,86,http,4.814037734032439e-05
5070,3,972,mq,0.0003429355281207134
5071,5,86,mq,0.005485997167741136
5072,6,262,mq,0.09584393553859202
5073,8,40,mq,0.4458399366085585
5074,9,322,mq,0.07686335403726709
5075,15,332,mq,0.011617900172117042
5076,1,342,rpc,0.0516233111514418
5077,1,617,rpc,0.08684494867639114
5078,2,656,rpc,0.008003048780487805
5079,5,86,rpc,0.02545221866964066
5080,8,158,rpc,0.3657855547282203
5081,13,194,rpc,0.05514265164229202
5082,1,617,memcached,0.8849270664505674
5083,2,530,memcached,0.7424528301886792
5084,3,972,memcached,0.9944558756287152
5085,6,262,memcached,0.4529262086513995
5086,9,322,memcached,0.4091614906832298
5087,13,194,memcached,0.6267082234476145
5088,2,530,db,0.2358490566037736
5089,3,972,db,0.001714677640603566
5090,6,262,db,0.34139100932994065
5091,8,40,db,0.2338681986265189
5092,9,378,db,0.0291005291005291
5093,15,332,db,0.10585197934595524
5094,1,342,mq,0.002671909659205485
5095,1,617,mq,0.0001350621285791464
5096,2,360,mq,0.00021367521367521368
5097,2,530,mq,0.016981132075471698
5098,2,656,mq,0.25
5099,13,194,mq,0.10680891872452647
5100,2,160,rpc,0.06818356374807992
5101,3,972,rpc,0.0034865112025605854
5102,6,262,rpc,0.10983884648006782
5103,6,790,rpc,0.0012658227848101266
5104,14,215,rpc,0.07513416815742398
5105,1,342,memcached,0.945351885460778
5106,2,160,memcached,0.9019489247311836
5107,2,360,memcached,0.9834045584045584
5108,2,656,memcached,0.734375
5109,5,86,memcached,0.9216555475767318
5110,8,40,memcached,0.2209389857369256
5111,8,158,memcached,0.21705137751303047
5112,14,215,memcached,0.6454382826475851
5113,1,342,db,0.00035289372857430935
5114,2,360,db,0.005555555555555557
5115,5,86,db,0.04735809620854412
5116,8,158,db,0.3806775874906924
5117,9,322,db,0.2631987577639752
5118,13,194,db,0.21134020618556693
5119,1,167,http,0.00024072458098877618
5120,6,30,http,0.003262778786402757
5121,2,1012,mq,0.0003293807641633728
5122,5,8,mq,0.20237734509178126
5123,7,1769,mq,0.14527981910683999
5124,8,5,mq,0.12235700287381425
5125,9,50,mq,0.2045542205950598
5126,11,222,mq,0.01689189189189189
5127,12,110,mq,0.026345083487940627
5128,12,312,mq,0.04166666666666666
5129,1,167,rpc,0.0743838955255316
5130,1,215,rpc,0.06112050739957721
5131,3,503,rpc,0.008228407333775131
5132,4,83,rpc,0.09602136505720618
5133,6,30,rpc,0.08561380979793064
5134,6,508,rpc,0.07142857142857142
5135,11,222,rpc,0.16103603603603606
5136,1,215,memcached,0.9177378435517968
5137,2,1012,memcached,0.8919631093544137
5138,3,503,memcached,0.9750800751049256
5139,6,508,memcached,0.6434195725534309
5140,7,745,memcached,0.7946308724832215
5141,2,1012,db,0.0009881422924901183
5142,3,503,db,0.01634636624696264
5143,3,1954,db,0.0005117707267144318
5144,9,50,db,0.22099314185530844
5145,1,215,http,0.00046511627906976736
5146,5,8,http,0.04048313665379465
5147,8,5,http,0.009122679295289348
5148,1,167,mq,0.010245839978334786
5149,3,503,mq,0.0003451513143362049
5150,4,83,mq,0.015629267700525026
5151,6,30,mq,0.1114702800041329
5152,6,508,mq,0.02798087739032621
5153,7,745,mq,0.2040268456375839
5154,30,6,mq,0.16666666666666613
5155,13,577,rpc,0.0017331022530329284
5156,3,1954,memcached,0.997441146366428
5157,6,30,memcached,0.7412375090407232
5158,7,1769,memcached,0.6879592990390051
5159,9,50,memcached,0.07065539112050742
5160,11,222,memcached,0.4268018018018018
5161,12,312,memcached,0.3301282051282051
5162,13,577,memcached,0.8422876949740035
5163,17,125,memcached,0.992
5164,30,6,memcached,0.8333333333333345
5165,1,215,db,0.019217758985200846
5166,6,30,db,0.058415622370809835
5167,7,745,db,0.0013422818791946304
5168,11,222,db,0.3952702702702703
5169,12,110,db,0.5074211502782932
5170,13,577,db,0.07105719237435007
5171,4,83,http,8.345725471154137e-05
5172,9,50,http,0.0001031299953591502
5173,1,215,mq,0.0014587737843551796
5174,4,158,mq,0.01190922028312486
5175,13,577,mq,0.08492201039861352
5176,2,1012,rpc,0.1067193675889328
5177,3,1954,rpc,0.002047082906857728
5178,4,158,rpc,0.06257958205377875
5179,5,8,rpc,0.3709080151059453
5180,8,5,rpc,0.4127488313678673
5181,9,50,rpc,0.5036941164337642
5182,12,110,rpc,0.2372912801484231
5183,12,312,rpc,0.5833333333333334
5184,1,167,memcached,0.8715132548972394
5185,4,83,memcached,0.6487511759885889
5186,4,158,memcached,0.6934312036551564
5187,5,8,memcached,0.3028918680505459
5188,8,5,memcached,0.17098297173418206
5189,12,110,memcached,0.2289424860853433
5190,1,167,db,0.043616285017903884
5191,4,83,db,0.2395147339989684
5192,4,158,db,0.23207999400793936
5193,5,8,db,0.08333963509793292
5194,6,508,db,0.25717097862767146
5195,7,1769,db,0.16676088185415489
5196,8,5,db,0.2847885147288503
5197,12,312,db,0.04487179487179487
5198,17,125,db,0.008
5199,1,227,http,0.0007135322950921388
5200,1,227,mq,0.001225414158962586
5201,1,528,mq,6.530825496342738e-05
5202,1,1261,rpc,0.01586042823156225
5203,5,468,rpc,0.041310541310541314
5204,14,171,rpc,0.3703703703703704
5205,18,405,rpc,0.6098765432098765
5206,1,227,memcached,0.9270956133275412
5207,4,488,memcached,0.7792740046838402
5208,13,200,memcached,0.8081081081081081
5209,1,227,db,0.015666687348762167
5210,5,468,db,0.4554843304843305
5211,14,336,db,0.08333333333333333
5212,3,2544,mq,0.0003930817610062893
5213,5,468,mq,0.009971509971509971
5214,12,82,mq,0.04814697497624328
5215,13,200,mq,0.09108108108108108
5216,14,171,mq,0.028265107212475632
5217,1,528,rpc,0.03729101358411704
5218,14,621,rpc,0.0249597423510467
5219,1,1261,memcached,0.9841395717684376
5220,7,303,memcached,0.07700770077007701
5221,8,3777,memcached,0.9753772835583796
5222,14,171,memcached,0.4083820662768031
5223,18,405,memcached,0.2938271604938272
5224,1,528,db,0.03474399164054336
5225,3,1403,db,0.0007127583749109052
5226,3,2544,db,0.0011792452830188679
5227,7,303,db,0.5121012101210121
5228,12,82,db,0.2548305353183403
5229,13,200,db,0.06999999999999999
5230,14,171,db,0.1929824561403509
5231,18,405,db,0.04938271604938271
5232,4,488,mq,0.17457064793130356
5233,7,303,mq,0.17986798679867985
5234,14,336,mq,0.09523809523809523
5235,14,621,mq,0.036231884057971016
5236,18,405,mq,0.04691358024691358
5237,1,227,rpc,0.05529875286964072
5238,3,1403,rpc,0.0024946543121881683
5239,3,2544,rpc,0.0003930817610062893
5240,4,488,rpc,0.017336716107207908
5241,4,1265,rpc,0.0007905138339920951
5242,7,303,rpc,0.23102310231023104
5243,8,3777,rpc,0.02038655017209425
5244,12,82,rpc,0.4494773519163765
5245,13,200,rpc,0.030810810810810805
5246,1,528,memcached,0.9278996865203764
5247,3,1403,memcached,0.9967925873129008
5248,3,2544,memcached,0.9980345911949684
5249,4,1265,memcached,0.999209486166008
5250,5,468,memcached,0.4932336182336183
5251,12,82,memcached,0.2475451377890402
5252,14,336,memcached,0.8214285714285714
5253,14,621,memcached,0.6666666666666666
5254,4,488,db,0.028818631277647624
5255,8,3777,db,0.004236166269526079
5256,14,621,db,0.2721417069243156
5257,2,904,mq,0.0007743362831858407
5258,7,344,mq,0.045058139534883725
5259,15,403,mq,0.017369727047146403
5260,1,1073,rpc,0.15750232991612306
